DATE,PERIOD,R,PLANETDISCMETH,numPlanets
2014,7.626324,0.10438,Transit,1
2014,16.068638,0.438933,Transit,1
2016,16.78176602,0.207,Transit,1
2016,2.99793191,0.079,Transit,1
2016,7.09714223,0.082,Transit,1
2004,1.689868,1.2,Transit,1
2016,8.50340718,0.145,Transit,1
2016,22.70816791,0.211,Transit,1
2016,2.41811321,0.087,Transit,1
2016,5.08005848,0.3,Transit,1
2016,153.343364,0.238,Transit,1
2016,4.1653651,0.094,Transit,1
2013,1.7497798,1.27,Transit,1
2016,9.10967112,0.106,Transit,1
2014,9.693201,0.182889,Transit,1
2014,2.46236,0.144527,Transit,1
2014,25.193458,0.140958,Transit,1
2016,16.07677615,0.199,Transit,1
2016,9.1149903,0.153,Transit,1
2016,9.27358194,0.229,Transit,1
2016,2.88879862,0.076,Transit,1
2016,36.2919336,0.207,Transit,1
2016,9.65185017,0.102,Transit,1
2016,41.6979976,0.188,Transit,1
2014,3.295709,0.255152,Transit,1
2014,160.018032,0.353288,Transit,1
2016,287.378949,0.541,Transit,1
2013,3.57878087,0.96,Transit,1
2016,5.00731778,0.76,Transit,1
2016,49.276764,0.193,Transit,1
2016,0.97486893,0.106,Transit,1
2014,2.211099,0.14185,Transit,1
2016,1.6255222,0.944,Transit,1
2016,8.5083244,0.23,Transit,1
2014,2.549575,0.0990276,Transit,1
2016,32.5637069,0.197,Transit,1
2016,5.39202539,0.236,Transit,1
2011,1.9550959,1.153,Transit,1
2016,125.4131177,0.222,Transit,1
2016,0.6381632,0.078,Transit,1
2016,0.56887443,0.139,Transit,1
2016,16.0506213,0.075,Transit,1
2016,15.36262753,0.173,Transit,1
2016,3.88689525,0.118,Transit,1
2016,5.18500207,0.128,Transit,1
2016,11.55530021,0.105,Transit,1
2013,191.2318,0.549,Timing,1
2014,7.125939,0.143635,Transit,1
2013,2.96264,1.1,Transit,1
2016,0.69297968,0.08,Transit,1
2014,34.096863,0.138282,Transit,1
2012,3.336649,0.374365,RV,1
2016,4.19042557,0.548,Transit,1
2016,11.55562343,0.176,Transit,1
2014,36.77031,0.240878,Transit,1
2016,11.41928253,0.178,Transit,1
2014,25.09849,0.125792,Transit,1
2016,101.951829,0.144,Transit,1
2016,21.0907758,0.168,Transit,1
2014,8.014927,0.176644,Transit,1
2016,8.63847725,0.189,Transit,1
2016,7.75192492,0.178,Transit,1
2014,6.61833,0.221251,Transit,1
2016,9.48961571,0.165,Transit,1
2014,7.384108,0.150772,Transit,1
2007,21.21663,1.02,RV,1
2016,148.4603382,0.315,Transit,1
2014,18.735753,0.167722,Transit,1
2016,9.91723428,0.232,Transit,1
2014,13.07163,0.205192,Transit,1
2016,23.9210791,0.196,Transit,1
2014,18.795952,0.696762,Transit,1
2016,0.96852602,0.105,Transit,1
2016,28.86235584,0.196,Transit,1
2014,4.301219,1.242,Transit,1
2014,13.391635,0.0999197,Transit,1
2014,24.209842,0.110625,Transit,1
2014,15.995622,0.0972433,Transit,1
2012,33.60134,0.808,Transit,1
2016,4.76703963,0.109,Transit,1
2016,6.53192704,0.216,Transit,1
2013,2.849375,1.69,Transit,1
2016,18.78425728,0.218,Transit,1
2016,31.8277111,0.158,Transit,1
2014,37.815724,0.115978,Transit,1
2006,2.47063,1.224,Transit,1
2014,20.060548,0.182889,Transit,1
2014,13.638723,0.107057,Transit,1
2016,14.03491514,0.213,Transit,1
2016,49.1013514,0.23,Transit,1
2016,133.4605235,0.614,Transit,1
2016,85.35129427,0.607,Transit,1
2016,8.0880135,0.243,Transit,1
2016,0.86838653,0.152,Transit,1
2015,52.501129,1.145,Transit,1
2016,7.8866311,0.745,Transit,1
2016,386.370548,0.279,Transit,1
2014,51.805612,0.281024,Transit,1
2016,3.78858982,0.158,Transit,1
2014,12.130686,0.148095,Transit,1
2016,7.44142113,0.113,Transit,1
2014,15.163161,0.271211,Transit,1
2009,4.954658,0.915,Transit,1
2011,3.052404,1.18,Transit,1
2014,5.315946,0.193594,Transit,1
2014,1.937055,0.0794005,Transit,1
2016,5.86601526,0.131,Transit,1
2016,6.11786898,0.092,Transit,1
2016,5.45849832,0.178,Transit,1
2016,81.1694299,0.302,Transit,1
2012,2.4238039,1.14,Transit,1
2014,76.050178,0.155232,Transit,1
2016,15.28469497,0.186,Transit,1
2014,3.468095,0.122223,Transit,1
2016,62.1387714,0.235,Transit,1
2016,136.205626,0.232,Transit,1
2016,3.16789194,0.261,Transit,1
2010,2.828042,1.44,Transit,1
2008,1.5089557,1.49,Transit,1
2016,28.6851324,0.262,Transit,1
2016,5.74772501,0.17,Transit,1
2014,3.353728,0.176644,Transit,1
2014,28.574263,0.214114,Transit,1
2016,17.13263989,0.236,Transit,1
2016,14.28226676,0.19,Transit,1
2014,4.263742,0.115086,Transit,1
2010,3.036179,0.101,Transit,1
2014,5.419026,0.120439,Transit,1
2016,14.97435694,0.12,Transit,1
2016,5.1856142,0.209,Transit,1
2016,3.76419105,0.154,Transit,1
2005,2.21857567,1.138,RV,1
2016,18.49235668,0.328,Transit,1
2016,7.2385854,0.123,Transit,1
2014,11.829851,0.113302,Transit,1
2014,6.186676,0.0999197,Transit,1
2014,44.000529,0.132929,Transit,1
2014,1.796302,0.110625,Transit,1
2016,5.34982412,0.106,Transit,1
2016,150.242127,0.414,Transit,1
2014,23.44281,0.106165,Transit,1
2014,41.749882,0.276563,Transit,1
2016,2.31942009,0.084,Transit,1
2016,2.75798267,0.177,Transit,1
2014,10.105785,0.11241,Transit,1
2014,10.495711,0.135605,Transit,1
2014,18.684737,0.172183,Transit,1
2016,6.10027804,0.302,Transit,1
2014,16.092,0.215006,Transit,1
2013,2.216726,1.01,Transit,1
2016,20.42228798,0.164,Transit,1
2016,33.1995648,0.246,Transit,1
2015,9.03081,0.3238,Transit,1
2014,6.00253,0.161477,Transit,1
2010,207.2482,0.146312,Transit,1
2014,29.198943,0.375591,Transit,1
2016,0.57736958,0.137,Transit,1
2014,125.866438,1.16335,Transit,1
2016,5.24867263,0.268,Transit,1
2016,3.11602791,0.146,Transit,1
2016,7.5844126,0.43,Transit,1
2014,247.35373,0.195379,Transit,1
2014,18.119869,0.282808,Transit,1
2016,4.40966548,0.123,Transit,1
2010,1.592851,0.146311,Transit,1
2011,7.2037945,0.242446,Transit,1
2014,4.08722,1.16,Transit,1
2016,47.0569043,0.294,Transit,1
2016,16.33889626,0.906,Transit,1
2012,4.61442,1.4,Transit,1
2016,2.29503623,0.11,Transit,1
2016,9.99113313,0.138,Transit,1
2016,9.33646594,0.194,Transit,1
2016,29.88485741,0.248,Transit,1
2016,48.4308991,0.202,Transit,1
2011,5.90124,0.1963,Transit,1
2016,47.14840805,0.223,Transit,1
2012,20.09,0.211,Transit,1
2016,6.36584161,0.25,Transit,1
2013,4.20474,1.26,Transit,1
2009,3.2130598,0.959,Transit,1
2014,20.552802,0.256936,Transit,1
2016,1.15116651,0.143,Transit,1
2016,127.9075774,0.58,Transit,1
2014,2.382961,0.157909,Transit,1
2016,20.3505213,0.089,Transit,1
2014,87.517905,0.146311,Transit,1
2014,43.8445,0.228368,Transit,1
2014,11.03189,0.130252,Transit,1
2014,9.034199,0.140066,Transit,1
2014,5.715442,0.218574,Transit,1
2016,21.02247699,0.304,Transit,1
2014,38.871826,0.256044,Transit,1
2014,4.159807,0.0722634,Transit,1
2016,30.229104,0.286,Transit,1
2014,17.460812,0.194487,Transit,1
2011,12.7204,0.463913,Transit,1
2016,4.45343281,0.077,Transit,1
2016,28.2274184,0.353,Transit,1
2016,3.60084276,0.116,Transit,1
2016,47.449955,0.153,Transit,1
2013,1.354133,1.168,Transit,1
2016,5.4042722,0.282,Transit,1
2010,3.922727,0.792,Transit,1
2008,3.9791,1.13,Transit,1
2016,7.99019627,0.136,Transit,1
2016,6.98471973,0.093,Transit,1
2014,28.081912,0.3292,Transit,1
2016,16.1288853,0.204,Transit,1
2016,19.5974971,0.279,Transit,1
2014,8.005013,0.142742,Transit,1
2016,2.60754383,0.171,Transit,1
2014,3.619337,0.132037,Transit,1
2012,12.0717249,0.109635,Transit,1
2011,5.66793,0.155094,Transit,1
2016,10.9295461,0.122,Transit,1
2014,7.416755,0.285485,Transit,1
2016,3.59576964,0.232,Transit,1
2014,4.617534,0.138282,Transit,1
2012,288.822,0.764,Transit,1
2016,1.04562266,0.118,Transit,1
2016,219.3217528,0.644,Transit,1
2014,12.904532,0.117763,Transit,1
2010,9.740486,0.0675,Transit,1
2014,2.024823,0.0909983,Transit,1
2007,2.5199449,1.516,Transit,1
2008,4.1877537,1.03,Transit,1
2007,2.899703,0.899,Transit,1
2016,37.94563,0.267,Transit,1
2016,6.9131112,0.083,Transit,1
2016,4.13962966,0.18,Transit,1
2014,10.848463,0.19181,Transit,1
2016,2.0523499,1.477,Transit,1
2014,3.33616,0.146311,Transit,1
2014,99.640161,0.247123,Transit,1
2016,9.32807355,0.054,Transit,1
2014,9.220524,0.0901062,Transit,1
2014,16.934402,0.11687,Transit,1
2016,5.33905686,0.187,Transit,1
2016,0.68996783,0.073,Transit,1
2016,2.54307286,0.116,Transit,1
2014,5.28696,0.041927,Transit,1
